0,48.0
1,49.0
2,54.0
3,48.0
4,53.0
5,54.0
6,48.0
7,54.0
8,51.0
9,52.0
10,54.0
11,56.0
12,53.0
13,54.0
14,55.0
15,49.0
16,55.0
17,53.0
18,47.0
19,53.0
20,53.0
21,48.0
22,54.0
23,52.0
24,51.0
25,58.0
26,56.0
27,53.0
28,57.0
29,55.0
30,48.0
31,55.0
32,53.0
33,47.0
34,54.0
35,51.0
36,52.0
37,57.0
38,56.0
39,52.0
40,56.0
41,55.0
42,49.0
43,55.0
44,53.0
45,53.0
46,56.0
47,56.0
48,56.0
49,57.0
50,56.0
51,55.0
52,58.0
53,55.0
54,55.0
55,56.0
56,55.0
57,54.0
58,57.0
59,55.0
60,49.0
61,55.0
62,52.0
63,46.0
64,52.0
65,52.0
66,47.0
67,53.0
68,52.0
69,50.0
70,57.0
71,55.0
72,52.0
73,56.0
74,56.0
75,47.0
76,54.0
77,52.0
78,48.0
79,53.0
80,52.0
81,51.0
82,57.0
83,55.0
84,51.0
85,56.0
86,56.0
87,48.0
88,54.0
89,52.0
90,52.0
91,56.0
92,55.0
93,55.0
94,57.0
95,56.0
96,54.0
97,57.0
98,55.0
99,54.0
100,56.0
101,57.0
102,53.0
103,56.0
104,58.0
105,48.0
106,54.0
107,52.0
108,46.0
109,53.0
110,48.0
111,51.0
112,57.0
113,53.0
114,51.0
115,56.0
116,53.0
117,48.0
118,54.0
119,51.0
120,53.0
121,57.0
122,55.0
123,55.0
124,58.0
125,56.0
126,54.0
127,58.0
128,56.0
129,54.0
130,57.0
131,57.0
132,53.0
133,57.0
134,58.0
135,49.0
136,55.0
137,53.0
138,54.0
139,56.0
140,57.0
141,55.0
142,58.0
143,57.0
144,56.0
145,58.0
146,56.0
147,55.0
148,58.0
149,57.0
150,56.0
151,59.0
152,58.0
153,55.0
154,58.0
155,57.0
156,54.0
157,57.0
158,56.0
159,55.0
160,58.0
161,57.0
162,56.0
163,58.0
164,56.0
165,53.0
166,56.0
167,51.0
