Move,Piece,Rotation,Flip,Row,Col
0,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
0,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,5,5
0,Piece.THREE_R_JUNCTION,Rotation.R90,False,5,2
0,Piece.RAILWAY_CORNER,Rotation.R180,False,4,2
0,Piece.HIGHWAY_T,Rotation.R270,False,6,5
1,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
1,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,5,5
1,Piece.THREE_R_JUNCTION,Rotation.R90,False,5,2
1,Piece.RAILWAY_CORNER,Rotation.R180,False,4,2
1,Piece.HIGHWAY_T,Rotation.R180,False,6,5
2,Piece.STRAIGHT_STATION,Rotation.I,False,6,6
2,Piece.THREE_R_JUNCTION,Rotation.R270,False,5,6
2,Piece.HIGHWAY_T,Rotation.R90,False,5,5
2,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
2,Piece.RAILWAY_CORNER,Rotation.R270,False,4,6
3,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
3,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,3,2
3,Piece.RAILWAY_CORNER,Rotation.I,False,5,2
3,Piece.THREE_R_JUNCTION,Rotation.I,False,4,2
3,Piece.HIGHWAY_T,Rotation.R270,False,6,5
4,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
4,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,3,2
4,Piece.RAILWAY_CORNER,Rotation.I,False,5,2
4,Piece.CORNER_JUNCTION,Rotation.I,False,4,2
4,Piece.HIGHWAY_T,Rotation.R270,False,6,5
5,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
5,Piece.HIGHWAY_T,Rotation.R90,False,5,5
5,Piece.RAILWAY_JUNCTION,Rotation.I,False,5,2
5,Piece.RAILWAY_CORNER,Rotation.R180,False,4,2
5,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
6,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
6,Piece.HIGHWAY_T,Rotation.R180,False,5,5
6,Piece.RAILWAY_CORNER,Rotation.R270,False,4,4
6,Piece.CORNER_JUNCTION,Rotation.R180,False,5,4
6,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,0,5
7,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
7,Piece.HIGHWAY_T,Rotation.R90,False,2,2
7,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,3,2
7,Piece.RAILWAY_CORNER,Rotation.I,False,5,2
7,Piece.CORNER_JUNCTION,Rotation.I,False,4,2
8,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
8,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,2,2
8,Piece.HIGHWAY_T,Rotation.R90,False,3,2
8,Piece.RAILWAY_CORNER,Rotation.I,False,5,2
8,Piece.THREE_R_JUNCTION,Rotation.I,False,4,2
9,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
9,Piece.HIGHWAY_T,Rotation.R180,False,5,5
9,Piece.RAILWAY_CORNER,Rotation.R270,False,4,4
9,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,4
9,Piece.CORNER_JUNCTION,Rotation.R180,False,5,4
10,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
10,Piece.HIGHWAY_T,Rotation.R90,False,2,2
10,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,3,2
10,Piece.RAILWAY_CORNER,Rotation.I,False,5,2
10,Piece.THREE_R_JUNCTION,Rotation.I,False,4,2
11,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
11,Piece.THREE_R_JUNCTION,Rotation.R90,False,5,2
11,Piece.RAILWAY_CORNER,Rotation.R180,False,4,2
11,Piece.HIGHWAY_T,Rotation.R90,False,6,5
11,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,5,3
12,Piece.HIGHWAY_T,Rotation.R90,False,5,5
12,Piece.STRAIGHT_STATION,Rotation.R270,False,4,4
12,Piece.HIGHWAY_JUNCTION,Rotation.I,False,4,5
12,Piece.RAILWAY_CORNER,Rotation.I,False,5,2
12,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
13,Piece.HIGHWAY_JUNCTION,Rotation.I,False,5,5
13,Piece.STRAIGHT_STATION,Rotation.R270,False,4,4
13,Piece.HIGHWAY_T,Rotation.R180,False,4,5
13,Piece.RAILWAY_CORNER,Rotation.I,False,5,2
13,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
14,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
14,Piece.HIGHWAY_T,Rotation.R180,False,5,5
14,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,3,2
14,Piece.RAILWAY_CORNER,Rotation.I,False,5,2
14,Piece.THREE_R_JUNCTION,Rotation.I,False,4,2
15,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
15,Piece.HIGHWAY_T,Rotation.R270,False,3,2
15,Piece.RAILWAY_CORNER,Rotation.I,False,5,2
15,Piece.THREE_R_JUNCTION,Rotation.I,False,4,2
15,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
