Move,Piece,Rotation,Flip,Row,Col
0,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
0,Piece.HIGHWAY_T,Rotation.R180,False,4,1
0,Piece.CORNER_JUNCTION,Rotation.I,False,5,2
0,Piece.HIGHWAY_CORNER,Rotation.R270,False,4,2
0,Piece.CORNER_STATION,Rotation.R270,False,6,5
1,Piece.CORNER_STATION,Rotation.R270,True,3,0
1,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
1,Piece.HIGHWAY_T,Rotation.R180,False,4,1
1,Piece.CORNER_JUNCTION,Rotation.I,False,5,2
1,Piece.HIGHWAY_CORNER,Rotation.R270,False,4,2
2,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,0
2,Piece.HIGHWAY_T,Rotation.I,False,4,0
2,Piece.RAILWAY_CORNER,Rotation.R180,False,6,3
2,Piece.RAILWAY_JUNCTION,Rotation.I,False,6,4
2,Piece.CORNER_STATION,Rotation.R270,False,6,5
3,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,0
3,Piece.HIGHWAY_T,Rotation.I,False,4,0
3,Piece.RAILWAY_CORNER,Rotation.R180,False,6,3
3,Piece.THREE_R_JUNCTION,Rotation.R180,False,6,4
3,Piece.CORNER_STATION,Rotation.R270,False,6,5
4,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,0
4,Piece.HIGHWAY_T,Rotation.I,False,4,0
4,Piece.RAILWAY_CORNER,Rotation.R180,False,6,3
4,Piece.HIGHWAY_JUNCTION,Rotation.I,False,4,1
4,Piece.CORNER_STATION,Rotation.R270,False,6,5
5,Piece.CORNER_STATION,Rotation.I,False,3,0
5,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
5,Piece.HIGHWAY_T,Rotation.R180,False,4,1
5,Piece.CORNER_JUNCTION,Rotation.I,False,5,2
5,Piece.HIGHWAY_CORNER,Rotation.R270,False,4,2
6,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,0
6,Piece.HIGHWAY_T,Rotation.I,False,4,0
6,Piece.RAILWAY_CORNER,Rotation.R180,False,6,3
6,Piece.CORNER_JUNCTION,Rotation.R270,False,4,1
6,Piece.CORNER_STATION,Rotation.R270,False,6,5
7,Piece.RAILWAY_CORNER,Rotation.R90,False,6,2
7,Piece.HIGHWAY_T,Rotation.R180,False,4,1
7,Piece.CORNER_JUNCTION,Rotation.I,False,5,2
7,Piece.HIGHWAY_CORNER,Rotation.R270,False,4,2
7,Piece.CORNER_STATION,Rotation.R180,True,6,5
8,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,0
8,Piece.RAILWAY_CORNER,Rotation.R180,False,6,3
8,Piece.THREE_R_JUNCTION,Rotation.R180,False,6,4
8,Piece.HIGHWAY_T,Rotation.I,False,5,2
8,Piece.CORNER_STATION,Rotation.R270,False,6,5
9,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,0
9,Piece.RAILWAY_CORNER,Rotation.R180,False,6,3
9,Piece.RAILWAY_JUNCTION,Rotation.I,False,6,4
9,Piece.HIGHWAY_T,Rotation.I,False,5,2
9,Piece.CORNER_STATION,Rotation.R270,False,6,5
10,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,0
10,Piece.RAILWAY_CORNER,Rotation.R180,False,6,3
10,Piece.CROSS_JUNCTION,Rotation.I,False,6,4
10,Piece.HIGHWAY_T,Rotation.I,False,5,2
10,Piece.CORNER_STATION,Rotation.R270,False,6,5
11,Piece.HIGHWAY_CORNER,Rotation.R90,False,4,0
11,Piece.RAILWAY_CORNER,Rotation.R180,False,6,3
11,Piece.HIGHWAY_T,Rotation.R180,False,4,1
11,Piece.HIGHWAY_JUNCTION,Rotation.I,False,4,2
11,Piece.CORNER_STATION,Rotation.R270,False,6,5
12,Piece.RAILWAY_CORNER,Rotation.R180,False,6,3
12,Piece.HIGHWAY_T,Rotation.R180,False,4,1
12,Piece.HIGHWAY_JUNCTION,Rotation.I,False,4,2
12,Piece.CORNER_STATION,Rotation.R270,False,6,5
12,Piece.HIGHWAY_CORNER,Rotation.I,False,4,3
13,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,0
13,Piece.HIGHWAY_T,Rotation.I,False,4,0
13,Piece.RAILWAY_CORNER,Rotation.R180,False,6,3
13,Piece.HIGHWAY_JUNCTION,Rotation.I,False,5,2
13,Piece.CORNER_STATION,Rotation.R270,False,6,5
14,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,0
14,Piece.HIGHWAY_JUNCTION,Rotation.I,False,4,0
14,Piece.RAILWAY_CORNER,Rotation.R180,False,6,3
14,Piece.HIGHWAY_T,Rotation.I,False,5,2
14,Piece.CORNER_STATION,Rotation.R270,False,6,5
15,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,0
15,Piece.CORNER_JUNCTION,Rotation.R90,False,4,0
15,Piece.RAILWAY_CORNER,Rotation.R180,False,6,3
15,Piece.HIGHWAY_T,Rotation.I,False,5,2
15,Piece.CORNER_STATION,Rotation.R270,False,6,5
