Move,Piece,Rotation,Flip,Row,Col
0,Piece.THREE_R_JUNCTION,Rotation.I,False,5,6
0,Piece.HIGHWAY_T,Rotation.R90,False,4,0
0,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,6
0,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,2
0,Piece.OVERPASS,Rotation.R90,False,3,1
1,Piece.CROSS_JUNCTION,Rotation.I,False,5,6
1,Piece.HIGHWAY_T,Rotation.R90,False,4,0
1,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,6
1,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,2
1,Piece.OVERPASS,Rotation.I,False,4,6
2,Piece.THREE_R_JUNCTION,Rotation.I,False,5,6
2,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,6
2,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,2
2,Piece.OVERPASS,Rotation.R90,False,3,1
2,Piece.HIGHWAY_T,Rotation.R90,False,2,0
3,Piece.THREE_R_JUNCTION,Rotation.I,False,5,6
3,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,6
3,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,6
3,Piece.OVERPASS,Rotation.R90,False,3,1
3,Piece.HIGHWAY_T,Rotation.R90,False,2,0
4,Piece.HIGHWAY_T,Rotation.R90,False,4,0
4,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,6
4,Piece.OVERPASS,Rotation.I,False,4,6
4,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,1
4,Piece.THREE_H_JUNCTION,Rotation.R90,False,2,0
5,Piece.THREE_R_JUNCTION,Rotation.R270,False,5,6
5,Piece.HIGHWAY_T,Rotation.R90,False,4,0
5,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,6
5,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,2
5,Piece.OVERPASS,Rotation.R90,False,3,1
6,Piece.THREE_R_JUNCTION,Rotation.I,False,5,6
6,Piece.HIGHWAY_T,Rotation.R90,False,4,0
6,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,6
6,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,6
6,Piece.OVERPASS,Rotation.R90,False,3,1
7,Piece.CORNER_JUNCTION,Rotation.I,False,5,6
7,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,6
7,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,2
7,Piece.OVERPASS,Rotation.R90,False,3,1
7,Piece.HIGHWAY_T,Rotation.R90,False,2,0
8,Piece.CORNER_JUNCTION,Rotation.I,False,5,6
8,Piece.HIGHWAY_T,Rotation.R90,False,4,0
8,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,6
8,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,2
8,Piece.OVERPASS,Rotation.R90,False,3,1
9,Piece.CORNER_JUNCTION,Rotation.I,False,5,6
9,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,6
9,Piece.OVERPASS,Rotation.R90,False,3,2
9,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,1
9,Piece.HIGHWAY_T,Rotation.R90,False,2,0
10,Piece.CROSS_JUNCTION,Rotation.I,False,5,6
10,Piece.HIGHWAY_T,Rotation.R90,False,4,0
10,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,6
10,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,2
10,Piece.OVERPASS,Rotation.R90,False,3,1
11,Piece.CORNER_JUNCTION,Rotation.I,False,5,6
11,Piece.HIGHWAY_T,Rotation.R90,False,4,0
11,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,6
11,Piece.OVERPASS,Rotation.R90,False,3,2
11,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,1
12,Piece.CROSS_JUNCTION,Rotation.I,False,5,6
12,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,6
12,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,2
12,Piece.OVERPASS,Rotation.R90,False,3,1
12,Piece.HIGHWAY_T,Rotation.R90,False,2,0
13,Piece.THREE_R_JUNCTION,Rotation.R270,False,5,6
13,Piece.HIGHWAY_T,Rotation.R90,False,4,0
13,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,6
13,Piece.OVERPASS,Rotation.R90,False,3,2
13,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,1
14,Piece.THREE_R_JUNCTION,Rotation.R270,False,5,6
14,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,6
14,Piece.OVERPASS,Rotation.R90,False,3,2
14,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,1
14,Piece.HIGHWAY_T,Rotation.R90,False,2,0
15,Piece.THREE_R_JUNCTION,Rotation.R270,False,5,6
15,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,6
15,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,2
15,Piece.OVERPASS,Rotation.R90,False,3,1
15,Piece.HIGHWAY_T,Rotation.R90,False,2,0
