Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,48.0,48.0,50.0,50.0,50.0
1,54.0,54.0,50.0,50.0,48.0
2,51.0,51.0,48.0,48.0,48.0
3,51.0,50.0,52.0,52.0,51.0
4,53.0,53.0,54.0,54.0,48.0
5,52.0,52.0,52.0,52.0,51.0
6,49.0,49.0,53.0,53.0,51.0
7,54.0,54.0,55.0,55.0,47.0
8,51.0,51.0,52.0,52.0,51.0
9,54.0,54.0,50.0,50.0,50.0
10,55.0,55.0,50.0,50.0,50.0
11,56.0,56.0,48.0,48.0,48.0
12,53.0,53.0,53.0,53.0,50.0
13,54.0,54.0,54.0,54.0,54.0
14,55.0,55.0,52.0,52.0,52.0
15,53.0,53.0,50.0,51.0,51.0
16,54.0,54.0,53.0,52.0,52.0
17,55.0,55.0,52.0,53.0,53.0
18,51.0,50.0,53.0,53.0,50.0
19,54.0,54.0,53.0,53.0,47.0
20,52.0,52.0,55.0,55.0,50.0
21,51.0,51.0,53.0,53.0,50.0
22,53.0,53.0,54.0,54.0,47.0
23,53.0,53.0,55.0,55.0,51.0
24,55.0,55.0,53.0,53.0,50.0
25,56.0,56.0,54.0,54.0,49.0
26,56.0,56.0,52.0,52.0,51.0
27,54.0,54.0,53.0,53.0,49.0
28,55.0,55.0,53.0,53.0,53.0
29,55.0,55.0,55.0,55.0,55.0
30,54.0,54.0,54.0,54.0,50.0
31,53.0,53.0,54.0,54.0,51.0
32,54.0,54.0,56.0,56.0,56.0
33,49.0,49.0,51.0,51.0,50.0
34,53.0,53.0,53.0,53.0,47.0
35,51.0,51.0,52.0,53.0,51.0
36,54.0,54.0,51.0,53.0,50.0
37,55.0,54.0,53.0,53.0,50.0
38,56.0,56.0,53.0,53.0,51.0
39,53.0,53.0,54.0,54.0,49.0
40,54.0,53.0,54.0,54.0,52.0
41,55.0,55.0,56.0,56.0,55.0
42,53.0,53.0,50.0,51.0,50.0
43,53.0,53.0,52.0,52.0,51.0
