0,57.0
1,57.0
2,54.0
3,57.0
4,58.0
5,58.0
6,57.0
7,58.0
8,58.0
9,57.0
10,57.0
11,53.0
12,57.0
13,56.0
14,56.0
15,56.0
16,56.0
17,56.0
18,57.0
19,58.0
20,58.0
21,57.0
22,58.0
23,58.0
24,57.0
25,56.0
26,57.0
27,56.0
28,56.0
29,56.0
30,57.0
31,56.0
32,56.0
33,57.0
34,58.0
35,58.0
36,57.0
37,56.0
38,57.0
39,56.0
40,56.0
41,56.0
42,57.0
43,56.0
44,56.0
45,53.0
46,57.0
47,53.0
48,53.0
49,56.0
50,56.0
51,54.0
52,53.0
53,56.0
54,52.0
55,56.0
56,55.0
57,53.0
58,55.0
59,56.0
60,53.0
61,55.0
62,56.0
63,56.0
64,58.0
65,57.0
66,56.0
67,58.0
68,58.0
69,57.0
70,55.0
71,56.0
72,56.0
73,55.0
74,55.0
75,57.0
76,55.0
77,56.0
78,57.0
79,58.0
80,58.0
81,57.0
82,56.0
83,56.0
84,56.0
85,56.0
86,56.0
87,57.0
88,56.0
89,56.0
90,56.0
91,56.0
92,57.0
93,57.0
94,56.0
95,56.0
96,58.0
97,56.0
98,57.0
99,56.0
100,55.0
101,55.0
102,57.0
103,56.0
104,56.0
105,53.0
106,54.0
107,57.0
108,53.0
109,54.0
110,56.0
111,52.0
112,56.0
113,56.0
114,52.0
115,56.0
116,56.0
117,53.0
118,52.0
119,56.0
120,56.0
121,56.0
122,57.0
123,57.0
124,56.0
125,56.0
126,58.0
127,56.0
128,57.0
129,56.0
130,56.0
131,55.0
132,57.0
133,56.0
134,56.0
135,53.0
136,52.0
137,57.0
138,52.0
139,53.0
140,53.0
141,57.0
142,58.0
143,56.0
144,57.0
145,59.0
146,57.0
147,58.0
148,59.0
149,57.0
150,59.0
151,60.0
152,56.0
153,57.0
154,59.0
155,56.0
156,57.0
157,59.0
158,56.0
159,58.0
160,60.0
161,56.0
162,56.0
163,58.0
164,55.0
165,54.0
166,53.0
167,56.0
