Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,40.0,40.0,41.0,41.0,42.0,42.0,38.0
1,41.0,41.0,42.0,43.0,42.0,44.0,38.0
2,41.0,44.0,40.0,43.0,43.0,42.0,38.0
3,44.0,44.0,44.0,43.0,42.0,43.0,42.0
4,43.0,44.0,46.0,47.0,42.0,44.0,43.0
5,43.0,44.0,42.0,46.0,44.0,44.0,39.0
6,44.0,44.0,44.0,42.0,42.0,44.0,39.0
7,41.0,44.0,43.0,43.0,42.0,42.0,40.0
8,41.0,41.0,43.0,44.0,44.0,44.0,40.0
9,42.0,42.0,41.0,43.0,43.0,41.0,39.0
10,43.0,43.0,42.0,44.0,44.0,42.0,39.0
11,46.0,46.0,40.0,43.0,43.0,42.0,38.0
12,43.0,44.0,44.0,42.0,42.0,43.0,38.0
13,45.0,45.0,45.0,43.0,44.0,45.0,39.0
14,45.0,45.0,42.0,42.0,44.0,43.0,38.0
15,43.0,43.0,45.0,41.0,43.0,44.0,38.0
16,45.0,45.0,46.0,43.0,45.0,46.0,39.0
17,42.0,45.0,42.0,43.0,45.0,44.0,39.0
18,44.0,44.0,44.0,45.0,42.0,46.0,42.0
19,43.0,44.0,46.0,47.0,42.0,48.0,44.0
20,43.0,44.0,44.0,47.0,44.0,45.0,43.0
21,44.0,44.0,44.0,43.0,42.0,45.0,43.0
22,43.0,44.0,46.0,47.0,42.0,46.0,44.0
23,43.0,43.0,45.0,46.0,44.0,46.0,44.0
24,43.0,43.0,43.0,46.0,43.0,44.0,43.0
25,45.0,45.0,47.0,47.0,44.0,45.0,44.0
26,46.0,46.0,43.0,47.0,43.0,45.0,41.0
27,46.0,46.0,45.0,45.0,42.0,46.0,42.0
28,45.0,45.0,47.0,47.0,44.0,48.0,44.0
29,46.0,46.0,46.0,46.0,44.0,45.0,43.0
30,44.0,44.0,45.0,42.0,43.0,47.0,43.0
31,45.0,45.0,47.0,47.0,45.0,49.0,44.0
32,45.0,45.0,46.0,47.0,45.0,45.0,44.0
33,44.0,44.0,42.0,42.0,41.0,44.0,40.0
34,41.0,44.0,43.0,43.0,41.0,42.0,41.0
35,41.0,41.0,43.0,44.0,42.0,42.0,41.0
36,44.0,44.0,43.0,43.0,42.0,44.0,44.0
37,42.0,45.0,44.0,44.0,43.0,42.0,42.0
38,43.0,43.0,44.0,45.0,43.0,44.0,42.0
39,45.0,45.0,44.0,42.0,41.0,45.0,43.0
40,46.0,46.0,45.0,43.0,42.0,46.0,41.0
41,46.0,46.0,45.0,44.0,44.0,46.0,43.0
42,44.0,44.0,45.0,43.0,41.0,45.0,40.0
43,45.0,45.0,46.0,43.0,42.0,46.0,41.0
44,46.0,46.0,46.0,44.0,45.0,46.0,44.0
45,45.0,45.0,42.0,44.0,46.0,44.0,40.0
46,44.0,44.0,43.0,45.0,44.0,44.0,40.0
47,47.0,47.0,40.0,44.0,44.0,43.0,38.0
48,46.0,46.0,45.0,43.0,45.0,44.0,43.0
49,46.0,46.0,47.0,44.0,45.0,46.0,44.0
50,48.0,48.0,42.0,45.0,46.0,45.0,41.0
51,46.0,46.0,44.0,44.0,45.0,44.0,44.0
52,46.0,46.0,46.0,45.0,46.0,46.0,45.0
53,43.0,45.0,43.0,46.0,47.0,45.0,41.0
54,46.0,46.0,45.0,42.0,44.0,44.0,42.0
55,46.0,46.0,47.0,44.0,44.0,46.0,43.0
56,47.0,47.0,46.0,44.0,45.0,45.0,40.0
57,45.0,45.0,46.0,43.0,44.0,44.0,43.0
58,46.0,46.0,47.0,45.0,45.0,46.0,44.0
59,46.0,46.0,47.0,45.0,46.0,45.0,40.0
60,44.0,44.0,44.0,42.0,45.0,44.0,39.0
61,45.0,45.0,46.0,43.0,46.0,45.0,40.0
62,43.0,43.0,46.0,44.0,46.0,46.0,40.0
63,44.0,44.0,44.0,44.0,41.0,45.0,42.0
64,43.0,44.0,45.0,46.0,41.0,47.0,44.0
65,43.0,43.0,44.0,47.0,43.0,44.0,43.0
66,44.0,44.0,43.0,44.0,41.0,44.0,42.0
67,43.0,44.0,45.0,46.0,41.0,45.0,43.0
68,43.0,43.0,45.0,47.0,43.0,45.0,43.0
69,43.0,43.0,43.0,46.0,42.0,44.0,42.0
70,45.0,45.0,46.0,47.0,43.0,44.0,44.0
71,45.0,45.0,44.0,48.0,43.0,45.0,40.0
72,46.0,46.0,44.0,45.0,41.0,45.0,42.0
73,45.0,45.0,46.0,46.0,43.0,47.0,44.0
74,46.0,46.0,45.0,47.0,44.0,45.0,43.0
75,44.0,44.0,45.0,45.0,42.0,46.0,43.0
76,45.0,45.0,46.0,46.0,44.0,48.0,43.0
77,45.0,45.0,45.0,47.0,45.0,45.0,44.0
78,44.0,44.0,42.0,42.0,41.0,43.0,39.0
79,41.0,44.0,43.0,43.0,41.0,41.0,40.0
80,41.0,41.0,43.0,44.0,42.0,41.0,40.0
81,44.0,44.0,44.0,45.0,42.0,44.0,43.0
82,42.0,45.0,43.0,44.0,43.0,42.0,43.0
83,43.0,43.0,45.0,46.0,43.0,44.0,41.0
84,45.0,45.0,43.0,44.0,41.0,44.0,42.0
85,46.0,46.0,45.0,43.0,42.0,45.0,43.0
86,46.0,46.0,45.0,46.0,43.0,45.0,42.0
87,44.0,44.0,44.0,42.0,41.0,44.0,40.0
88,45.0,45.0,46.0,43.0,42.0,45.0,40.0
89,46.0,46.0,46.0,47.0,44.0,45.0,43.0
90,45.0,45.0,43.0,45.0,46.0,44.0,39.0
91,44.0,44.0,42.0,46.0,44.0,43.0,40.0
92,47.0,47.0,41.0,47.0,44.0,45.0,40.0
93,46.0,46.0,44.0,47.0,45.0,45.0,42.0
94,46.0,46.0,46.0,46.0,45.0,46.0,43.0
95,48.0,48.0,44.0,47.0,46.0,46.0,44.0
96,46.0,46.0,44.0,46.0,45.0,44.0,43.0
97,46.0,46.0,45.0,47.0,46.0,45.0,44.0
98,43.0,45.0,45.0,47.0,47.0,46.0,45.0
