Move,Piece,Rotation,Flip,Row,Col
0,Piece.STRAIGHT_STATION,Rotation.I,False,3,3
0,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,2
0,Piece.HIGHWAY_CORNER,Rotation.R90,False,4,2
0,Piece.THREE_R_JUNCTION,Rotation.I,False,5,3
0,Piece.HIGHWAY_T,Rotation.R270,False,4,3
1,Piece.STRAIGHT_STATION,Rotation.I,False,3,2
1,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,2
1,Piece.HIGHWAY_CORNER,Rotation.R90,False,4,2
1,Piece.THREE_R_JUNCTION,Rotation.I,False,5,3
1,Piece.HIGHWAY_T,Rotation.R180,False,4,3
2,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,3
2,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,2
2,Piece.STRAIGHT_STATION,Rotation.R270,False,4,2
2,Piece.THREE_R_JUNCTION,Rotation.I,False,5,3
2,Piece.HIGHWAY_T,Rotation.R270,False,4,3
3,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,3
3,Piece.STRAIGHT_STATION,Rotation.R270,False,3,2
3,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,2
3,Piece.THREE_R_JUNCTION,Rotation.I,False,5,3
3,Piece.HIGHWAY_T,Rotation.R90,False,4,3
4,Piece.HIGHWAY_T,Rotation.R180,False,3,3
4,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,2
4,Piece.RAILWAY_JUNCTION,Rotation.I,False,5,3
4,Piece.STRAIGHT_STATION,Rotation.R180,False,4,3
4,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,4
5,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,3
5,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,2
5,Piece.THREE_R_JUNCTION,Rotation.I,False,5,3
5,Piece.HIGHWAY_T,Rotation.R90,False,4,3
5,Piece.STRAIGHT_STATION,Rotation.R90,False,3,4
6,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,3
6,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,2
6,Piece.RAILWAY_JUNCTION,Rotation.I,False,5,3
6,Piece.STRAIGHT_STATION,Rotation.R180,False,4,3
6,Piece.HIGHWAY_T,Rotation.R180,False,3,4
7,Piece.STRAIGHT_STATION,Rotation.I,False,3,3
7,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,2
7,Piece.HIGHWAY_CORNER,Rotation.R180,False,4,2
7,Piece.THREE_R_JUNCTION,Rotation.I,False,5,3
7,Piece.HIGHWAY_T,Rotation.R270,False,4,3
8,Piece.HIGHWAY_CORNER,Rotation.R180,False,1,3
8,Piece.STRAIGHT_STATION,Rotation.R180,False,3,3
8,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,2
8,Piece.HIGHWAY_T,Rotation.R270,False,2,3
8,Piece.RAILWAY_JUNCTION,Rotation.I,False,5,3
9,Piece.STRAIGHT_STATION,Rotation.I,False,3,2
9,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,2
9,Piece.HIGHWAY_T,Rotation.R90,False,4,2
9,Piece.THREE_R_JUNCTION,Rotation.I,False,5,3
9,Piece.HIGHWAY_CORNER,Rotation.R270,False,4,3
10,Piece.HIGHWAY_CORNER,Rotation.R180,False,1,3
10,Piece.STRAIGHT_STATION,Rotation.R270,False,2,2
10,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,2
10,Piece.HIGHWAY_T,Rotation.I,False,2,3
10,Piece.RAILWAY_JUNCTION,Rotation.I,False,5,3
11,Piece.HIGHWAY_CORNER,Rotation.R180,False,1,3
11,Piece.STRAIGHT_STATION,Rotation.R270,False,2,2
11,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,2
11,Piece.HIGHWAY_T,Rotation.I,False,2,3
11,Piece.THREE_R_JUNCTION,Rotation.I,False,5,3
12,Piece.HIGHWAY_CORNER,Rotation.R270,False,3,3
12,Piece.STRAIGHT_STATION,Rotation.R270,False,3,2
12,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,2
12,Piece.THREE_R_JUNCTION,Rotation.I,False,5,3
12,Piece.HIGHWAY_T,Rotation.R270,False,4,3
13,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,3
13,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,2
13,Piece.THREE_R_JUNCTION,Rotation.I,False,5,3
13,Piece.HIGHWAY_T,Rotation.R270,False,4,3
13,Piece.STRAIGHT_STATION,Rotation.R90,False,3,4
14,Piece.HIGHWAY_CORNER,Rotation.R180,False,3,3
14,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,2
14,Piece.RAILWAY_JUNCTION,Rotation.I,False,5,3
14,Piece.STRAIGHT_STATION,Rotation.R180,False,4,3
14,Piece.HIGHWAY_T,Rotation.R270,False,3,4
15,Piece.HIGHWAY_T,Rotation.R180,False,3,3
15,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,2
15,Piece.RAILWAY_JUNCTION,Rotation.I,False,5,3
15,Piece.STRAIGHT_STATION,Rotation.R180,False,4,3
15,Piece.HIGHWAY_CORNER,Rotation.I,False,3,4
