Move,Piece,Rotation,Flip,Row,Col
0,Piece.CORNER_JUNCTION,Rotation.I,False,3,0
0,Piece.CORNER_STATION,Rotation.R270,False,5,1
0,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,0
0,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,5
0,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,1
1,Piece.THREE_H_JUNCTION,Rotation.I,False,3,0
1,Piece.CORNER_STATION,Rotation.R270,False,5,1
1,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,0
1,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,5
1,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,1
2,Piece.CORNER_STATION,Rotation.R270,False,5,1
2,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,0
2,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,5
2,Piece.RAILWAY_JUNCTION,Rotation.I,False,5,0
2,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,1
3,Piece.CORNER_JUNCTION,Rotation.R90,False,3,3
3,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,5
3,Piece.CORNER_STATION,Rotation.I,True,5,0
3,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,3,2
3,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,4
4,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,0
4,Piece.CORNER_STATION,Rotation.R270,True,3,3
4,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,5
4,Piece.RAILWAY_JUNCTION,Rotation.I,False,5,0
4,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,1
5,Piece.THREE_H_JUNCTION,Rotation.I,False,3,0
5,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,0
5,Piece.CORNER_STATION,Rotation.R270,True,3,3
5,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,5
5,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,1
6,Piece.CORNER_STATION,Rotation.I,True,5,1
6,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,0
6,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,5
6,Piece.RAILWAY_JUNCTION,Rotation.I,False,5,0
6,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,1
7,Piece.CORNER_JUNCTION,Rotation.R270,False,5,1
7,Piece.CORNER_STATION,Rotation.R270,True,3,3
7,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,5
7,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,1
7,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,1
8,Piece.CORNER_JUNCTION,Rotation.R180,False,5,1
8,Piece.CORNER_STATION,Rotation.R270,True,3,3
8,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,5
8,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
8,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,2
9,Piece.CORNER_JUNCTION,Rotation.R90,False,5,1
9,Piece.CORNER_STATION,Rotation.R270,True,3,3
9,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,5
9,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
9,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,2
10,Piece.HIGHWAY_JUNCTION,Rotation.I,False,2,1
10,Piece.CORNER_STATION,Rotation.R270,True,3,3
10,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,5
10,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
10,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,2
11,Piece.RAILWAY_JUNCTION,Rotation.I,False,5,1
11,Piece.CORNER_STATION,Rotation.R270,True,3,3
11,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,5
11,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
11,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,2
12,Piece.RAILWAY_JUNCTION,Rotation.I,False,5,1
12,Piece.CORNER_STATION,Rotation.R270,True,3,3
12,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
12,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,1
12,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,2
13,Piece.CORNER_STATION,Rotation.R270,True,3,3
13,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
13,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,1
13,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,2
13,Piece.THREE_H_JUNCTION,Rotation.I,False,3,1
14,Piece.CORNER_JUNCTION,Rotation.R180,False,5,1
14,Piece.CORNER_STATION,Rotation.R270,True,3,3
14,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,5
14,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
14,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,1
15,Piece.CORNER_STATION,Rotation.R270,True,3,3
15,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,5
15,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
15,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,3,2
15,Piece.THREE_H_JUNCTION,Rotation.I,False,3,1
