Move,Piece,Rotation,Flip,Row,Col
0,Piece.CORNER_STATION,Rotation.R90,True,6,6
0,Piece.RAILWAY_T,Rotation.R90,False,5,6
0,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
0,Piece.HIGHWAY_JUNCTION,Rotation.I,False,0,5
0,Piece.HIGHWAY_CORNER,Rotation.R270,False,0,6
1,Piece.RAILWAY_T,Rotation.R90,False,5,6
1,Piece.CORNER_STATION,Rotation.R90,False,1,6
1,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
1,Piece.HIGHWAY_JUNCTION,Rotation.I,False,0,5
1,Piece.HIGHWAY_CORNER,Rotation.R270,False,0,6
2,Piece.CORNER_STATION,Rotation.R90,True,1,2
2,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,5
2,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
2,Piece.THREE_H_JUNCTION,Rotation.R270,False,0,5
2,Piece.RAILWAY_T,Rotation.R270,False,0,6
3,Piece.CORNER_STATION,Rotation.R90,True,1,2
3,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,5
3,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
3,Piece.THREE_H_JUNCTION,Rotation.R270,False,0,5
3,Piece.RAILWAY_T,Rotation.R180,False,0,6
4,Piece.CORNER_JUNCTION,Rotation.R270,False,1,6
4,Piece.CORNER_STATION,Rotation.R180,False,1,2
4,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,5
4,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
4,Piece.RAILWAY_T,Rotation.R270,False,0,6
5,Piece.CORNER_JUNCTION,Rotation.R270,False,1,6
5,Piece.CORNER_STATION,Rotation.R90,True,1,2
5,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,5
5,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
5,Piece.RAILWAY_T,Rotation.R270,False,0,6
6,Piece.CORNER_JUNCTION,Rotation.R270,False,1,6
6,Piece.CORNER_STATION,Rotation.R90,True,1,2
6,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,5
6,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
6,Piece.RAILWAY_T,Rotation.R180,False,0,6
7,Piece.CORNER_JUNCTION,Rotation.R270,False,1,6
7,Piece.CORNER_STATION,Rotation.R180,False,1,2
7,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,5
7,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
7,Piece.RAILWAY_T,Rotation.R180,False,0,6
8,Piece.CORNER_STATION,Rotation.R90,True,6,6
8,Piece.RAILWAY_T,Rotation.R90,False,5,6
8,Piece.CORNER_JUNCTION,Rotation.R270,False,1,6
8,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,5
8,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
9,Piece.CORNER_STATION,Rotation.R90,False,5,6
9,Piece.THREE_H_JUNCTION,Rotation.R180,False,3,6
9,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
9,Piece.RAILWAY_T,Rotation.R90,False,2,6
9,Piece.HIGHWAY_CORNER,Rotation.R90,False,3,5
10,Piece.CORNER_STATION,Rotation.R90,False,5,6
10,Piece.RAILWAY_T,Rotation.R90,False,1,6
10,Piece.THREE_H_JUNCTION,Rotation.R180,False,3,6
10,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
10,Piece.HIGHWAY_CORNER,Rotation.R90,False,3,5
11,Piece.RAILWAY_T,Rotation.I,False,5,6
11,Piece.CORNER_STATION,Rotation.R90,False,5,5
11,Piece.HIGHWAY_CORNER,Rotation.R90,False,1,5
11,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
11,Piece.HIGHWAY_JUNCTION,Rotation.I,False,0,5
12,Piece.RAILWAY_T,Rotation.I,False,5,6
12,Piece.CORNER_STATION,Rotation.R180,True,1,6
12,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
12,Piece.HIGHWAY_JUNCTION,Rotation.I,False,0,5
12,Piece.HIGHWAY_CORNER,Rotation.I,False,0,6
13,Piece.CORNER_STATION,Rotation.R90,False,5,6
13,Piece.THREE_H_JUNCTION,Rotation.R180,False,3,6
13,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
13,Piece.RAILWAY_T,Rotation.R270,False,2,6
13,Piece.HIGHWAY_CORNER,Rotation.R90,False,3,5
14,Piece.RAILWAY_T,Rotation.R90,False,5,6
14,Piece.CORNER_STATION,Rotation.R180,True,1,6
14,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
14,Piece.HIGHWAY_JUNCTION,Rotation.I,False,0,5
14,Piece.HIGHWAY_CORNER,Rotation.I,False,0,6
15,Piece.CORNER_STATION,Rotation.R90,False,1,6
15,Piece.THREE_R_JUNCTION,Rotation.R90,False,3,6
15,Piece.HIGHWAY_CORNER,Rotation.R180,False,0,4
15,Piece.RAILWAY_T,Rotation.R90,False,4,6
15,Piece.HIGHWAY_CORNER,Rotation.R270,False,0,6
