Move,Piece,Rotation,Flip,Row,Col
0,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,2
0,Piece.RAILWAY_T,Rotation.R180,False,6,3
0,Piece.CORNER_JUNCTION,Rotation.R90,False,5,0
0,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,4
0,Piece.OVERPASS,Rotation.R90,False,6,0
1,Piece.CORNER_JUNCTION,Rotation.I,False,6,2
1,Piece.RAILWAY_T,Rotation.R180,False,6,3
1,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
1,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,4
1,Piece.OVERPASS,Rotation.I,False,5,2
2,Piece.OVERPASS,Rotation.I,False,5,1
2,Piece.RAILWAY_T,Rotation.R180,False,6,3
2,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
2,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,4
2,Piece.CROSS_JUNCTION,Rotation.I,False,5,2
3,Piece.THREE_H_JUNCTION,Rotation.R270,False,6,2
3,Piece.RAILWAY_T,Rotation.R180,False,6,3
3,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
3,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,4
3,Piece.OVERPASS,Rotation.I,False,5,2
4,Piece.CROSS_JUNCTION,Rotation.I,False,5,1
4,Piece.RAILWAY_T,Rotation.R180,False,6,3
4,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
4,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,4
4,Piece.OVERPASS,Rotation.I,False,5,2
5,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,2
5,Piece.RAILWAY_T,Rotation.R180,False,6,3
5,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,4
5,Piece.OVERPASS,Rotation.R90,False,6,0
5,Piece.THREE_H_JUNCTION,Rotation.R270,False,6,1
6,Piece.OVERPASS,Rotation.R90,False,6,2
6,Piece.THREE_R_JUNCTION,Rotation.R270,False,6,3
6,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
6,Piece.RAILWAY_T,Rotation.R180,False,6,4
6,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,4
7,Piece.OVERPASS,Rotation.I,False,5,1
7,Piece.THREE_H_JUNCTION,Rotation.I,False,6,3
7,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
7,Piece.RAILWAY_T,Rotation.R180,False,5,2
7,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,4
8,Piece.OVERPASS,Rotation.I,False,5,1
8,Piece.THREE_H_JUNCTION,Rotation.I,False,6,3
8,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
8,Piece.RAILWAY_T,Rotation.R270,False,5,2
8,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,2
9,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,2
9,Piece.RAILWAY_T,Rotation.R180,False,6,3
9,Piece.THREE_H_JUNCTION,Rotation.R90,False,5,0
9,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,4
9,Piece.OVERPASS,Rotation.I,False,6,1
10,Piece.OVERPASS,Rotation.I,False,5,1
10,Piece.THREE_H_JUNCTION,Rotation.I,False,6,3
10,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
10,Piece.RAILWAY_T,Rotation.R270,False,5,2
10,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,4
11,Piece.THREE_H_JUNCTION,Rotation.R180,False,6,2
11,Piece.OVERPASS,Rotation.I,False,5,1
11,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
11,Piece.RAILWAY_T,Rotation.R270,False,5,2
11,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,2
12,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,2
12,Piece.RAILWAY_T,Rotation.R180,False,6,3
12,Piece.THREE_H_JUNCTION,Rotation.R90,False,5,0
12,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,4
12,Piece.OVERPASS,Rotation.I,False,6,0
13,Piece.OVERPASS,Rotation.I,False,5,1
13,Piece.RAILWAY_T,Rotation.R180,False,6,3
13,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
13,Piece.CORNER_JUNCTION,Rotation.R180,False,6,4
13,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,4
14,Piece.THREE_H_JUNCTION,Rotation.R180,False,6,2
14,Piece.OVERPASS,Rotation.I,False,5,1
14,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
14,Piece.RAILWAY_T,Rotation.R270,False,5,2
14,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,4
15,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,6
15,Piece.RAILWAY_T,Rotation.R180,False,6,3
15,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,0
15,Piece.OVERPASS,Rotation.I,False,6,4
15,Piece.THREE_R_JUNCTION,Rotation.R180,False,6,5
