0,44.0
1,39.0
2,40.0
3,44.0
4,39.0
5,40.0
6,45.0
7,39.0
8,41.0
9,43.0
10,41.0
11,40.0
12,43.0
13,46.0
14,45.0
15,44.0
16,45.0
17,45.0
18,43.0
19,38.0
20,42.0
21,44.0
22,39.0
23,42.0
24,42.0
25,42.0
26,40.0
27,43.0
28,45.0
29,45.0
30,43.0
31,44.0
32,44.0
33,45.0
34,38.0
35,41.0
36,43.0
37,41.0
38,40.0
39,43.0
40,46.0
41,45.0
42,43.0
43,44.0
44,44.0
45,43.0
46,40.0
47,40.0
48,44.0
49,45.0
50,45.0
51,43.0
52,44.0
53,45.0
54,43.0
55,45.0
56,45.0
57,44.0
58,46.0
59,46.0
60,43.0
61,44.0
62,45.0
63,42.0
64,38.0
65,41.0
66,43.0
67,39.0
68,42.0
69,41.0
70,41.0
71,43.0
72,42.0
73,44.0
74,48.0
75,43.0
76,44.0
77,49.0
78,44.0
79,38.0
80,42.0
81,42.0
82,42.0
83,43.0
84,42.0
85,45.0
86,48.0
87,43.0
88,44.0
89,49.0
90,42.0
91,43.0
92,40.0
93,43.0
94,48.0
95,45.0
96,43.0
97,49.0
98,44.0
99,42.0
100,47.0
101,44.0
102,43.0
103,48.0
104,45.0
105,43.0
106,44.0
107,44.0
108,41.0
109,34.0
110,38.0
111,39.0
112,38.0
113,39.0
114,38.0
115,42.0
116,44.0
117,39.0
118,40.0
119,45.0
120,39.0
121,39.0
122,36.0
123,39.0
124,44.0
125,41.0
126,39.0
127,45.0
128,40.0
129,38.0
130,43.0
131,40.0
132,39.0
133,44.0
134,41.0
135,39.0
136,40.0
137,40.0
138,38.0
139,39.0
140,39.0
141,41.0
142,44.0
143,44.0
144,39.0
145,40.0
146,40.0
147,43.0
148,44.0
149,45.0
150,41.0
151,45.0
152,44.0
153,39.0
154,45.0
155,44.0
156,43.0
157,44.0
158,45.0
159,40.0
160,44.0
161,43.0
162,41.0
163,44.0
164,43.0
165,38.0
166,40.0
167,40.0
