Move,Piece,Rotation,Flip,Row,Col
0,Piece.RAILWAY_CORNER,Rotation.R270,False,1,3
0,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,5,4
0,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,3
0,Piece.HIGHWAY_JUNCTION,Rotation.I,False,5,3
0,Piece.STRAIGHT_STATION,Rotation.I,False,4,3
1,Piece.RAILWAY_CORNER,Rotation.R270,False,1,3
1,Piece.RAILWAY_STRAIGHT,Rotation.I,False,3,3
1,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,5,4
1,Piece.HIGHWAY_JUNCTION,Rotation.I,False,5,3
1,Piece.STRAIGHT_STATION,Rotation.I,False,4,3
2,Piece.RAILWAY_CORNER,Rotation.R270,False,1,3
2,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
2,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,3
2,Piece.THREE_H_JUNCTION,Rotation.R90,False,6,5
2,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,3
3,Piece.RAILWAY_CORNER,Rotation.R270,False,1,3
3,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
3,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,3
3,Piece.CROSS_JUNCTION,Rotation.I,False,6,5
3,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,3
4,Piece.RAILWAY_CORNER,Rotation.R270,False,1,3
4,Piece.STRAIGHT_STATION,Rotation.I,False,3,3
4,Piece.THREE_R_JUNCTION,Rotation.R90,False,6,4
4,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,3
4,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,3
5,Piece.RAILWAY_CORNER,Rotation.R270,False,1,3
5,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
5,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,3
5,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,6,5
5,Piece.HIGHWAY_JUNCTION,Rotation.I,False,5,3
6,Piece.RAILWAY_CORNER,Rotation.R270,False,1,3
6,Piece.STRAIGHT_STATION,Rotation.I,False,3,3
6,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,3
6,Piece.THREE_H_JUNCTION,Rotation.R90,False,6,5
6,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,3
7,Piece.RAILWAY_CORNER,Rotation.R270,False,1,3
7,Piece.STRAIGHT_STATION,Rotation.R90,False,5,6
7,Piece.HIGHWAY_STRAIGHT,Rotation.R90,False,5,5
7,Piece.THREE_H_JUNCTION,Rotation.R90,False,6,4
7,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,3
8,Piece.RAILWAY_CORNER,Rotation.R270,False,1,3
8,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,5,6
8,Piece.STRAIGHT_STATION,Rotation.I,False,3,3
8,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,3
8,Piece.THREE_H_JUNCTION,Rotation.R90,False,4,3
9,Piece.RAILWAY_CORNER,Rotation.R270,False,1,3
9,Piece.STRAIGHT_STATION,Rotation.R270,False,6,4
9,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,3
9,Piece.THREE_H_JUNCTION,Rotation.R270,False,5,3
9,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,3
10,Piece.RAILWAY_CORNER,Rotation.R270,False,1,3
10,Piece.STRAIGHT_STATION,Rotation.R270,False,6,4
10,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,3
10,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,3
10,Piece.THREE_H_JUNCTION,Rotation.R90,False,4,3
11,Piece.RAILWAY_CORNER,Rotation.R270,False,1,3
11,Piece.STRAIGHT_STATION,Rotation.R270,False,6,4
11,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,3
11,Piece.THREE_H_JUNCTION,Rotation.R90,False,5,3
11,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,3
12,Piece.RAILWAY_CORNER,Rotation.R270,False,1,3
12,Piece.STRAIGHT_STATION,Rotation.R270,False,6,4
12,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,3
12,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,3
12,Piece.THREE_H_JUNCTION,Rotation.R270,False,4,3
13,Piece.RAILWAY_CORNER,Rotation.R270,False,1,3
13,Piece.STRAIGHT_STATION,Rotation.R270,False,6,4
13,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,3
13,Piece.HIGHWAY_JUNCTION,Rotation.I,False,5,3
13,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,3
14,Piece.RAILWAY_CORNER,Rotation.R270,False,1,3
14,Piece.STRAIGHT_STATION,Rotation.R270,False,6,4
14,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,3
14,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,5,3
14,Piece.HIGHWAY_JUNCTION,Rotation.I,False,4,3
15,Piece.RAILWAY_CORNER,Rotation.R270,False,1,3
15,Piece.STRAIGHT_STATION,Rotation.R270,False,6,4
15,Piece.RAILWAY_STRAIGHT,Rotation.I,False,2,3
15,Piece.CROSS_JUNCTION,Rotation.I,False,5,3
15,Piece.HIGHWAY_STRAIGHT,Rotation.I,False,4,3
